cod_ine,anio,precio_m2,num_tasaciones,trimestres_disponibles,renta_media,superficie_ref_m2,precio_vivienda,ratio_asequibilidad,puntuacion_asequibilidad,metodo_normalizacion,fuente_precio,fuente_renta
41034,2020,956.9817174515237,361,4,24291.0,90.0,86128.35457063712,3.545689949801866,52.78688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41038,2020,1273.7599476439789,1528,4,31612.0,90.0,114638.3952879581,3.626420197645138,49.50819672131148,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41039,2020,904.9022922636104,349,4,24561.0,90.0,81441.20630372493,3.3158750174555163,61.31147540983606,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41053,2020,804.7521531100477,209,4,23489.0,90.0,72427.6937799043,3.083472850266265,69.8360655737705,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41059,2020,1480.8532428355957,663,4,36618.0,90.0,133276.7918552036,3.639652407428139,49.18032786885246,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41065,2020,893.7597285067873,221,4,25576.0,90.0,80438.37556561086,3.145072551048282,66.88524590163935,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41069,2020,976.0680412371133,291,4,24006.0,90.0,87846.1237113402,3.659340319559285,48.52459016393443,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41081,2020,1065.9343980343979,407,4,27163.0,90.0,95934.0958230958,3.5317930943966354,53.77049180327869,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41091,2020,1803.3427538137823,7604,4,32289.0,90.0,162300.84784324042,5.026505864016861,20.65573770491803,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41095,2020,960.7480190174326,631,4,25799.0,90.0,86467.32171156893,3.351576484033061,60.32786885245902,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
42173,2020,1056.9610714285714,280,4,35047.0,90.0,95126.49642857142,2.714255041189586,82.95081967213115,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43038,2020,1610.0325688073397,872,4,32074.0,90.0,144902.93119266056,4.517769258360683,31.147540983606557,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43123,2020,1026.4218637992833,1674,4,32330.0,90.0,92377.9677419355,2.8573451203815496,79.34426229508196,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43148,2020,1180.7275339602925,1914,4,35611.0,90.0,106265.47805642632,2.984063296633802,73.77049180327869,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43155,2020,747.7356913183279,311,4,32438.0,90.0,67296.21221864951,2.0746104019560243,98.68852459016394,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43163,2020,1308.7868504772005,943,4,30321.0,90.0,117790.81654294804,3.8847932635120226,43.60655737704918,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43905,2020,1694.0928143712574,668,4,27986.0,90.0,152468.35329341318,5.4480223430791535,13.114754098360656,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
44216,2020,1117.94375,368,4,34938.0,90.0,100614.93749999999,2.8798138845955688,78.0327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
45081,2020,1201.0991266375547,458,4,32755.0,90.0,108098.92139737992,3.3002265729622935,61.967213114754095,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
45165,2020,739.9362459546925,927,4,26881.0,90.0,66594.26213592233,2.477372945051238,89.18032786885246,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
45168,2020,1334.8504249291784,706,4,37841.0,90.0,120136.53824362606,3.174771761941441,65.24590163934427,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46005,2020,877.9291497975709,247,4,27549.0,90.0,79013.62348178138,2.86811221756802,79.01639344262296,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46017,2020,703.08,605,4,30007.0,90.0,63277.200000000004,2.1087479588096114,97.04918032786885,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46021,2020,918.1101045296166,287,4,28185.0,90.0,82629.90940766549,2.9316980453313994,75.08196721311475,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46029,2020,672.2781931464174,321,4,29023.0,90.0,60505.037383177565,2.0847271950927735,98.36065573770492,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46078,2020,936.4885085574572,409,4,27372.0,90.0,84283.96577017114,3.0792037764931735,70.49180327868852,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46094,2020,874.4216949152543,295,4,30262.0,90.0,78697.95254237289,2.600553583450297,85.90163934426229,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46102,2020,876.0736842105263,247,4,27655.0,90.0,78846.63157894736,2.8510805127082754,79.67213114754098,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46110,2020,793.7525525525525,333,4,27053.0,90.0,71437.72972972973,2.640658327347419,84.59016393442623,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46131,2020,941.441917808219,1095,4,27777.0,90.0,84729.77260273971,3.0503572237008933,71.80327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46145,2020,731.0301169590643,342,4,29888.0,90.0,65792.71052631579,2.201308569536797,95.73770491803279,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46159,2020,901.5791469194313,422,4,27863.0,90.0,81142.12322274882,2.912181862066139,75.73770491803279,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46169,2020,1046.2722466960354,454,4,29337.0,90.0,94164.50220264318,3.2097522651478743,64.91803278688525,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46181,2020,913.360975609756,369,4,26850.0,90.0,82202.48780487804,3.06154516964164,71.14754098360656,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46184,2020,643.0931472081219,394,4,28632.0,90.0,57878.38324873097,2.021457922909017,99.67213114754098,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46190,2020,1094.4551991150443,904,4,32690.0,90.0,98500.96792035399,3.0131834787505043,73.44262295081967,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46220,2020,830.9653514180025,811,4,29925.0,90.0,74786.88162762023,2.4991439140391054,87.8688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46235,2020,921.3754022988506,435,4,28532.0,90.0,82923.78620689656,2.906343270955298,76.06557377049181,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46244,2020,905.0280821917808,1022,4,30123.0,90.0,81452.52739726027,2.7039978553683324,83.27868852459017,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46250,2020,1491.989865274912,8239,4,34367.0,90.0,134279.08787474208,3.9072100525138094,42.950819672131146,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
47186,2020,1318.0315207373274,2170,4,33294.0,90.0,118622.83686635946,3.5628893153829355,51.80327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48013,2020,2050.97668997669,429,4,32272.0,90.0,184587.90209790212,5.719754031293447,11.147540983606557,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48015,2020,1964.827380952381,168,4,31422.0,90.0,176834.4642857143,5.6277278430944655,12.131147540983607,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48020,2020,2516.7429988331387,1714,4,37156.0,90.0,226506.8698949825,6.09610479855158,7.213114754098361,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48027,2020,2122.968539325843,89,3,42436.0,90.0,191067.16853932585,4.502478285873453,32.459016393442624,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48036,2020,1968.1451807228914,166,4,38825.0,90.0,177133.06626506022,4.562345557374377,29.18032786885246,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48044,2020,2991.3288659793816,388,4,51647.0,90.0,269219.59793814435,5.212686079310402,18.688524590163933,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48054,2020,2618.0796610169496,118,3,41012.0,90.0,235627.16949152545,5.74532257611249,10.163934426229508,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48078,2020,2114.0877906976743,172,4,33214.0,90.0,190267.9011627907,5.728545226795649,10.491803278688524,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48082,2020,2120.7865,200,4,32491.0,90.0,190870.785,5.8745740358868614,9.180327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48084,2020,1682.1726618705036,139,3,28715.0,90.0,151395.53956834532,5.272350324511416,18.0327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
49275,2020,1044.636525612472,449,4,28936.0,90.0,94017.28730512249,3.249145953314988,63.60655737704918,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
50297,2020,1439.3573755147884,5342,4,34753.0,90.0,129542.16379633095,3.7275102522467396,46.885245901639344,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
51001,2020,1774.5756666666666,600,4,39330.0,90.0,159711.81,4.060813882532418,40.32786885245902,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
52001,2020,1658.690153846154,650,4,39868.0,90.0,149282.11384615386,3.7444093971644894,46.22950819672131,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
01059,2021,2199.430815347722,834,4,36602.0,90.0,197948.77338129497,5.408140904357548,14.098360655737705,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02003,2021,1227.678733572282,1674,4,34160.0,90.0,110491.08602150538,3.2345165697161997,64.26229508196721,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02009,2021,727.015,220,4,28408.0,90.0,65431.35,2.303271965643481,93.77049180327869,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02037,2021,679.7455399061032,213,4,25673.0,90.0,61177.098591549286,2.3829353247204956,91.14754098360656,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02081,2021,582.3951807228916,166,4,28896.0,90.0,52415.566265060246,1.8139384781651524,100.0,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03009,2021,720.2517940717628,641,4,28942.0,90.0,64822.66146645865,2.2397436758502747,94.75409836065573,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03014,2021,1259.3377736805714,4339,4,30701.0,90.0,113340.39963125144,3.6917494424042028,47.868852459016395,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03031,2021,2043.39949044586,785,4,24095.0,90.0,183905.9541401274,7.632535967633427,1.9672131147540983,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03047,2021,1834.0392694063926,438,4,25171.0,90.0,165063.53424657532,6.557686792204335,6.229508196721311,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03050,2021,1772.654847645429,722,4,30573.0,90.0,159538.93628808862,5.218295106403971,18.360655737704917,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03059,2021,706.3099601593626,251,4,25503.0,90.0,63567.896414342635,2.4925654399224655,87.54098360655738,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03063,2021,1653.88385518591,1022,4,28661.0,90.0,148849.5469667319,5.193452669716057,18.688524590163933,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03065,2021,999.6878455462922,2279,4,27950.0,90.0,89971.9060991663,3.219030629666057,65.57377049180327,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03066,2021,629.4120689655172,522,4,24874.0,90.0,56647.08620689654,2.277361349477227,94.09836065573771,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
