cod_ine,anio,poblacion,fuente
08252,2007,29208,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2008,30271,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2009,31144,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2010,31688,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2011,32033,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2012,32436,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2013,32580,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2014,32550,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2015,32545,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2016,32832,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2017,32860,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2018,32839,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2019,33091,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2020,33334,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2021,33016,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2022,33082,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2023,33322,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2024,33575,"INE, Padrón municipal, tablas provinciales 2854–2909"
08252,2025,33987,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,1996,18124,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,1998,18233,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,1999,18670,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2000,19084,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2001,19235,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2002,19486,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2003,20652,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2004,20844,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2005,21409,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2006,21644,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2007,23443,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2008,24325,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2009,25048,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2010,25191,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2011,25331,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2012,25606,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2013,25473,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2014,25409,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2015,25466,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2016,25556,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2017,25574,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2018,25705,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2019,25799,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2020,25999,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2021,26033,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2022,25930,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2023,25928,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2024,25960,"INE, Padrón municipal, tablas provinciales 2854–2909"
08260,2025,26130,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,1996,22621,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,1998,23504,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,1999,24065,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2000,24438,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2001,24885,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2002,25294,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2003,26008,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2004,26477,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2005,26676,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2006,27019,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2007,27106,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2008,27461,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2009,27701,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2010,28024,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2011,28137,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2012,28084,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2013,28181,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2014,28103,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2015,27983,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2016,27961,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2017,27982,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2018,27901,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2019,28117,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2020,28268,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2021,28115,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2022,28079,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2023,28406,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2024,28568,"INE, Padrón municipal, tablas provinciales 2854–2909"
08263,2025,28746,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,1996,50503,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,1998,51305,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,1999,52166,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2000,52778,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2001,53481,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2002,54404,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2003,55731,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2004,56065,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2005,57114,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2006,57959,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2007,57758,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2008,58493,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2009,58747,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2010,58407,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2011,58247,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2012,57892,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2013,57642,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2014,57402,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2015,57413,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2016,57543,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2017,57723,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2018,57740,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2019,57403,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2020,57855,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2021,57217,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2022,57291,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2023,57879,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2024,58100,"INE, Padrón municipal, tablas provinciales 2854–2909"
08266,2025,58528,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,1996,16801,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,1998,17600,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,1999,18546,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2000,19448,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2001,20345,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2002,21377,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2003,22625,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2004,23172,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2005,24470,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2006,25642,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2007,26225,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2008,27070,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2009,27668,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2010,28130,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2011,28617,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2012,29039,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2013,29140,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2014,28171,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2015,28269,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2016,28478,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2017,28527,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2018,28969,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2019,29307,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2020,29553,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2021,30217,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2022,31222,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2023,31954,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2024,32405,"INE, Padrón municipal, tablas provinciales 2854–2909"
08270,2025,32609,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,1996,163862,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,1998,165654,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,1999,168695,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2000,171794,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2001,174756,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2002,179300,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2003,184829,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2004,189212,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2005,194947,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2006,199817,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2007,202136,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2008,206245,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2009,210941,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2010,212724,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2011,213697,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2012,215678,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2013,215055,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2014,215517,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2015,215214,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2016,215121,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2017,216428,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2018,218535,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2019,220556,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2020,223627,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2021,223011,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2022,224114,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2023,225277,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2024,228708,"INE, Padrón municipal, tablas provinciales 2854–2909"
08279,2025,233270,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,1996,30397,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,1998,30739,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,1999,31090,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2000,31533,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2001,32706,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2002,33935,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2003,35354,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2004,36571,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2005,37825,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2006,38747,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2007,38321,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2008,38964,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2009,39844,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2010,40422,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2011,40900,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2012,41191,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2013,41647,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2014,41956,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2015,42498,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2016,43287,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2017,43964,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2018,45040,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2019,46214,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2020,47630,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2021,47319,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2022,47545,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2023,48364,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2024,49530,"INE, Padrón municipal, tablas provinciales 2854–2909"
08298,2025,50796,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,1996,53235,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,1998,54840,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,1999,55575,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2000,56112,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2001,57132,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2002,58213,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2003,59343,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2004,60033,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2005,61043,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2006,61168,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2007,61718,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2008,62573,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2009,63489,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2010,64077,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2011,64737,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2012,65188,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2013,65444,"INE, Padrón municipal, tablas provinciales 2854–2909"
08301,2014,65358,"INE, Padrón municipal, tablas provinciales 2854–2909"
